county,date,product,marketshare,sales,population
Douglas,12/1/2017,Usable MJ,55.5,284269.28,111694
Douglas,12/1/2018,Concentrate/Extract,36.42,262642.05,111694
Douglas,12/1/2018,Edible/Tincture,9.2,72462.35,111694
Douglas,12/1/2018,Industrial Hemp Commodity/Product,2.51,20993.07,111694
Douglas,12/1/2018,Other,7.63,57635.97,111694
Douglas,12/1/2018,Usable MJ,44.24,365174.71,111694
Douglas,12/1/2019,Concentrate/Extract,33.43,364484.45,111694
Douglas,12/1/2019,Edible/Tincture,8.33,92729.62,111694
Douglas,12/1/2019,Industrial Hemp Commodity/Product,1.65,19007.64,111694
Douglas,12/1/2019,Other,5.25,57019.44,111694
Douglas,12/1/2019,Usable MJ,51.35,496554.26,111694
Douglas,12/1/2020,Concentrate/Extract,33.85,593186.62,111694
Douglas,12/1/2020,Edible/Tincture,9.07,162033.23,111694
Douglas,12/1/2020,Industrial Hemp Commodity/Product,1.08,20077.25,111694
Douglas,12/1/2020,Other,7.36,131472.73,111694
Douglas,12/1/2020,Usable MJ,48.64,693942.64,111694
Douglas,12/1/2021,Concentrate/Extract,32.72,575558.41,111694
Douglas,12/1/2021,Edible/Tincture,10.9,194187.42,111694
Douglas,12/1/2021,Industrial Hemp Commodity/Product,1.05,19145.14,111694
Douglas,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.99,90392.66,111694
Douglas,12/1/2021,Other,5.18,90642.76,111694
Douglas,12/1/2021,Usable MJ,45.15,626465.61,111694
Douglas,2/1/2017,Concentrate/Extract,18.41,45262.88,111694
Douglas,2/1/2017,Edible/Tincture,5.89,15496.38,111694
Douglas,2/1/2017,Other,1.14,3186.5,111694
Douglas,2/1/2017,Usable MJ,74.56,224163.19,111694
Douglas,2/1/2018,Concentrate/Extract,33.55,155552.99,111694
Douglas,2/1/2018,Edible/Tincture,8.48,42869.5,111694
Douglas,2/1/2018,Industrial Hemp Commodity/Product,0.01,60,111694
Douglas,2/1/2018,Other,2.53,12473.49,111694
Douglas,2/1/2018,Usable MJ,55.43,299865.93,111694
Douglas,2/1/2019,Concentrate/Extract,36.1,269008.31,111694
Douglas,2/1/2019,Edible/Tincture,7.61,60149.1,111694
Douglas,2/1/2019,Industrial Hemp Commodity/Product,2.71,22381.92,111694
Douglas,2/1/2019,Other,8.83,67331.55,111694
Douglas,2/1/2019,Usable MJ,44.75,363288.85,111694
Douglas,2/1/2020,Concentrate/Extract,33.74,385081.69,111694
Douglas,2/1/2020,Edible/Tincture,7.94,91367.35,111694
Douglas,2/1/2020,Industrial Hemp Commodity/Product,1.52,18704.98,111694
Douglas,2/1/2020,Other,4.83,55310.39,111694
Douglas,2/1/2020,Usable MJ,51.97,515220.77,111694
Douglas,2/1/2021,Concentrate/Extract,32.16,557897.22,111694
Douglas,2/1/2021,Edible/Tincture,8.7,153358.26,111694
Douglas,2/1/2021,Industrial Hemp,0,63.77,111694
Douglas,2/1/2021,Industrial Hemp Commodity/Product,1.12,20348.32,111694
Douglas,2/1/2021,Other,7.56,134100.91,111694
Douglas,2/1/2021,Usable MJ,50.45,708491.99,111694
Douglas,2/1/2022,Concentrate/Extract,32.54,525970.98,111694
Douglas,2/1/2022,Edible/Tincture,10.89,179396.39,111694
Douglas,2/1/2022,Industrial Hemp Commodity/Product,1.1,18587.78,111694
Douglas,2/1/2022,Inhalable Product with Non-Cannabis Additives,5.26,87572.95,111694
Douglas,2/1/2022,Other,4.22,69199.86,111694
Douglas,2/1/2022,Usable MJ,45.99,582604.1,111694
Douglas,3/1/2017,Concentrate/Extract,21.42,74014.09,111694
Douglas,3/1/2017,Edible/Tincture,7.14,25432.8,111694
Douglas,3/1/2017,Other,2.72,9276.69,111694
Douglas,3/1/2017,Usable MJ,68.72,292923.94,111694
Douglas,3/1/2018,Concentrate/Extract,34.27,206422.05,111694
Douglas,3/1/2018,Edible/Tincture,8.78,57766.08,111694
Douglas,3/1/2018,Industrial Hemp Commodity/Product,0.68,4961.49,111694
Douglas,3/1/2018,Other,2.94,18907.02,111694
Douglas,3/1/2018,Usable MJ,53.33,371102.55,111694
Douglas,3/1/2019,Concentrate/Extract,35.6,333027.36,111694
Douglas,3/1/2019,Edible/Tincture,8.03,79887.52,111694
Douglas,3/1/2019,Industrial Hemp Commodity/Product,2.59,24654.12,111694
Douglas,3/1/2019,Other,9.09,87792.94,111694
Douglas,3/1/2019,Usable MJ,44.69,456203.09,111694
Douglas,3/1/2020,Concentrate/Extract,31.82,448993.63,111694
Douglas,3/1/2020,Edible/Tincture,8.06,115138.22,111694
Douglas,3/1/2020,Industrial Hemp Commodity/Product,1.32,19843.48,111694
Douglas,3/1/2020,Other,6.01,83868.08,111694
Douglas,3/1/2020,Usable MJ,52.79,647727.47,111694
Douglas,3/1/2021,Concentrate/Extract,31.79,712085.02,111694
Douglas,3/1/2021,Edible/Tincture,8.62,196168.2,111694
Douglas,3/1/2021,Industrial Hemp,0.01,197.66,111694
Douglas,3/1/2021,Industrial Hemp Commodity/Product,1.08,25418.98,111694
Douglas,3/1/2021,Other,8.32,192015.77,111694
Douglas,3/1/2021,Usable MJ,50.18,885079.1,111694
Douglas,3/1/2022,Concentrate/Extract,31.45,576487.67,111694
Douglas,3/1/2022,Edible/Tincture,10.79,201614.63,111694
Douglas,3/1/2022,Industrial Hemp Commodity/Product,1.14,21663.54,111694
Douglas,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.35,101764.02,111694
Douglas,3/1/2022,Other,4.9,88177.39,111694
Douglas,3/1/2022,Usable MJ,46.38,666300.31,111694
Douglas,4/1/2017,Concentrate/Extract,22.42,72389.68,111694
Douglas,4/1/2017,Edible/Tincture,7.37,28292.59,111694
Douglas,4/1/2017,Other,3.21,11644.43,111694
Douglas,4/1/2017,Usable MJ,67,297198.31,111694
Douglas,4/1/2018,Concentrate/Extract,32.03,193542.07,111694
Douglas,4/1/2018,Edible/Tincture,8.66,57995.62,111694
Douglas,4/1/2018,Industrial Hemp Commodity/Product,1.59,11306.39,111694
Douglas,4/1/2018,Other,4.92,30740.67,111694
Douglas,4/1/2018,Usable MJ,52.79,371917.14,111694
Douglas,4/1/2019,Concentrate/Extract,35.62,341539.26,111694
Douglas,4/1/2019,Edible/Tincture,7.87,80867.52,111694
Douglas,4/1/2019,Industrial Hemp Commodity/Product,2.11,22305.98,111694
Douglas,4/1/2019,Other,9.54,96038.1,111694
Douglas,4/1/2019,Usable MJ,44.86,445908.98,111694
Douglas,4/1/2020,Concentrate/Extract,30.86,517395.72,111694
Douglas,4/1/2020,Edible/Tincture,7.48,127764.32,111694
Douglas,4/1/2020,Industrial Hemp Commodity/Product,1.13,19880.45,111694
Douglas,4/1/2020,Other,6.95,115579.92,111694
Douglas,4/1/2020,Usable MJ,53.58,781047.26,111694
Douglas,4/1/2021,Concentrate/Extract,30.57,718874.76,111694
Douglas,4/1/2021,Edible/Tincture,8.76,208464.29,111694
Douglas,4/1/2021,Industrial Hemp,0.01,143.98,111694
Douglas,4/1/2021,Industrial Hemp Commodity/Product,1.03,25359.5,111694
Douglas,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.77,67891.38,111694
Douglas,4/1/2021,Other,6.15,143800.34,111694
Douglas,4/1/2021,Usable MJ,50.72,938294.59,111694
Douglas,4/1/2022,Concentrate/Extract,30.88,589520.72,111694
Douglas,4/1/2022,Edible/Tincture,11.51,220044.72,111694
Douglas,4/1/2022,Industrial Hemp Commodity/Product,1.08,21343.81,111694
Douglas,4/1/2022,Inhalable Product with Non-Cannabis Additives,5.51,108590.84,111694
Douglas,4/1/2022,Other,5.22,95996.41,111694
Douglas,4/1/2022,Usable MJ,45.81,680538.17,111694
Douglas,5/1/2017,Concentrate/Extract,23.04,95776.91,111694
Douglas,5/1/2017,Edible/Tincture,7.16,30530.51,111694
Douglas,5/1/2017,Other,4.53,18506.99,111694
Douglas,5/1/2017,Usable MJ,65.27,306802.12,111694
Douglas,5/1/2018,Concentrate/Extract,31.54,203148.5,111694
Douglas,5/1/2018,Edible/Tincture,7.85,57269.72,111694
Douglas,5/1/2018,Industrial Hemp Commodity/Product,2.23,17114.37,111694
Douglas,5/1/2018,Other,7.61,48966.35,111694
Douglas,5/1/2018,Usable MJ,50.77,384213.44,111694
Douglas,5/1/2019,Concentrate/Extract,33.36,353230.64,111694
Douglas,5/1/2019,Edible/Tincture,6.97,76403.57,111694
Douglas,5/1/2019,Industrial Hemp Commodity/Product,2.13,24371.99,111694
Douglas,5/1/2019,Other,11.97,126426.57,111694
Douglas,5/1/2019,Usable MJ,45.56,459642.65,111694
Douglas,5/1/2020,Concentrate/Extract,30.11,583798.57,111694
Douglas,5/1/2020,Edible/Tincture,7.63,150817.54,111694
Douglas,5/1/2020,Industrial Hemp Commodity/Product,1.08,22384.73,111694
Douglas,5/1/2020,Other,6.78,132065.73,111694
Douglas,5/1/2020,Usable MJ,54.4,902519.64,111694
Douglas,5/1/2021,Concentrate/Extract,29.23,652685.79,111694
Douglas,5/1/2021,Edible/Tincture,8.84,198915.03,111694
Douglas,5/1/2021,Industrial Hemp Commodity/Product,1.04,23990.15,111694
Douglas,5/1/2021,Inhalable Product with Non-Cannabis Additives,3.22,73731.33,111694
Douglas,5/1/2021,Other,5.95,131917.09,111694
Douglas,5/1/2021,Usable MJ,51.73,892779.76,111694
Douglas,6/1/2017,Concentrate/Extract,23.91,108910.07,111694
Douglas,6/1/2017,Edible/Tincture,7.36,34853.06,111694
Douglas,6/1/2017,Other,3.49,15754.42,111694
Douglas,6/1/2017,Usable MJ,65.24,331482.7,111694
Douglas,6/1/2018,Concentrate/Extract,33.84,244299.27,111694
Douglas,6/1/2018,Edible/Tincture,8.21,64655,111694
Douglas,6/1/2018,Industrial Hemp Commodity/Product,2.16,18128.3,111694
Douglas,6/1/2018,Other,5.94,42470.29,111694
Douglas,6/1/2018,Usable MJ,49.85,406384.23,111694
Douglas,6/1/2019,Concentrate/Extract,32.57,343256.58,111694
Douglas,6/1/2019,Edible/Tincture,6.76,74194.39,111694
Douglas,6/1/2019,Industrial Hemp Commodity/Product,2.18,24492.76,111694
Douglas,6/1/2019,Other,10.56,115276.46,111694
Douglas,6/1/2019,Usable MJ,47.93,474906.8,111694
Douglas,6/1/2020,Concentrate/Extract,30.37,560935.3,111694
Douglas,6/1/2020,Edible/Tincture,7.79,145821,111694
Douglas,6/1/2020,Industrial Hemp Commodity/Product,1.12,21606.01,111694
Douglas,6/1/2020,Other,5.35,99199.06,111694
Douglas,6/1/2020,Usable MJ,55.37,856828.82,111694
Douglas,6/1/2021,Concentrate/Extract,28.69,603667.84,111694
Douglas,6/1/2021,Edible/Tincture,8.94,190049.74,111694
Douglas,6/1/2021,Industrial Hemp Commodity/Product,1.1,23780.19,111694
Douglas,6/1/2021,Inhalable Product with Non-Cannabis Additives,4.23,91706.81,111694
Douglas,6/1/2021,Other,4.86,103246.22,111694
Douglas,6/1/2021,Usable MJ,52.19,850989.34,111694
Douglas,7/1/2017,Concentrate/Extract,27.85,135270.57,111694
Douglas,7/1/2017,Edible/Tincture,7.98,43046.43,111694
Douglas,7/1/2017,Other,0.98,4931.92,111694
Douglas,7/1/2017,Usable MJ,63.19,350485.8,111694
Douglas,7/1/2018,Concentrate/Extract,33.69,258648.3,111694
Douglas,7/1/2018,Edible/Tincture,8.65,73536.73,111694
Douglas,7/1/2018,Industrial Hemp Commodity/Product,2.05,18139.31,111694
Douglas,7/1/2018,Other,4.77,37124.51,111694
Douglas,7/1/2018,Usable MJ,50.84,435628.36,111694
Douglas,7/1/2019,Concentrate/Extract,32.74,392039.67,111694
Douglas,7/1/2019,Edible/Tincture,7.4,92347.68,111694
Douglas,7/1/2019,Industrial Hemp Commodity/Product,2.42,31276.19,111694
Douglas,7/1/2019,Other,8.37,103388.03,111694
Douglas,7/1/2019,Usable MJ,49.07,539030.1,111694
Douglas,7/1/2020,Concentrate/Extract,30.2,588654.14,111694
Douglas,7/1/2020,Edible/Tincture,7.91,156345.67,111694
Douglas,7/1/2020,Industrial Hemp Commodity/Product,0.99,20436.2,111694
Douglas,7/1/2020,Other,5.03,101098.86,111694
Douglas,7/1/2020,Usable MJ,55.87,901743.3,111694
Douglas,7/1/2021,Concentrate/Extract,29.46,658572.37,111694
Douglas,7/1/2021,Edible/Tincture,8.88,200695.26,111694
Douglas,7/1/2021,Industrial Hemp Commodity/Product,1.02,23756.02,111694
Douglas,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.91,89893.94,111694
Douglas,7/1/2021,Other,3.95,89636.25,111694
Douglas,7/1/2021,Usable MJ,52.78,916286.61,111694
Douglas,8/1/2017,Concentrate/Extract,28.39,146376.39,111694
Douglas,8/1/2017,Edible/Tincture,7.53,43732.6,111694
Douglas,8/1/2017,Other,1.36,8362.17,111694
Douglas,8/1/2017,Usable MJ,62.72,377099.17,111694
Douglas,8/1/2018,Concentrate/Extract,33.45,278135.52,111694
Douglas,8/1/2018,Edible/Tincture,7.72,71302.98,111694
Douglas,8/1/2018,Industrial Hemp Commodity/Product,2.13,20742.55,111694
Douglas,8/1/2018,Other,5.15,40547.64,111694
Douglas,8/1/2018,Usable MJ,51.54,481043.83,111694
Douglas,8/1/2019,Concentrate/Extract,31.26,398321.5,111694
Douglas,8/1/2019,Edible/Tincture,7.11,96400.78,111694
Douglas,8/1/2019,Industrial Hemp Commodity/Product,2.13,29846.82,111694
Douglas,8/1/2019,Other,9.35,124928.26,111694
Douglas,8/1/2019,Usable MJ,50.15,590277.98,111694
Douglas,8/1/2020,Concentrate/Extract,29.3,562400.46,111694
Douglas,8/1/2020,Edible/Tincture,7.55,146981.08,111694
Douglas,8/1/2020,Industrial Hemp Commodity/Product,0.87,17675.64,111694
Douglas,8/1/2020,Other,5.51,105376.09,111694
Douglas,8/1/2020,Usable MJ,56.78,899837.11,111694
Douglas,8/1/2021,Concentrate/Extract,28.29,604048.1,111694
Douglas,8/1/2021,Edible/Tincture,8.96,192981.9,111694
Douglas,8/1/2021,Industrial Hemp Commodity/Product,0.89,19905.19,111694
Douglas,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.86,84840.35,111694
Douglas,8/1/2021,Other,4.59,98461.23,111694
Douglas,8/1/2021,Usable MJ,53.42,889672.01,111694
Douglas,9/1/2017,Concentrate/Extract,27.17,140940.85,111694
Douglas,9/1/2017,Edible/Tincture,6.84,39423.83,111694
Douglas,9/1/2017,Other,1.26,7286.08,111694
Douglas,9/1/2017,Usable MJ,64.73,393058.51,111694
Douglas,9/1/2018,Concentrate/Extract,32.48,242769.91,111694
Douglas,9/1/2018,Edible/Tincture,7.81,66783.04,111694
Douglas,9/1/2018,Industrial Hemp Commodity/Product,2.5,22782.65,111694
Douglas,9/1/2018,Other,6.69,48637.03,111694
Douglas,9/1/2018,Usable MJ,50.53,449100.02,111694
Douglas,9/1/2019,Concentrate/Extract,28.81,330948.15,111694
Douglas,9/1/2019,Edible/Tincture,7.48,91906.36,111694
Douglas,9/1/2019,Industrial Hemp Commodity/Product,2.02,26150.88,111694
Douglas,9/1/2019,Other,8.92,110231.92,111694
Douglas,9/1/2019,Usable MJ,52.76,563111.66,111694
Douglas,9/1/2020,Concentrate/Extract,29.59,552816.11,111694
Douglas,9/1/2020,Edible/Tincture,7.2,137006.54,111694
Douglas,9/1/2020,Industrial Hemp Commodity/Product,1.04,20773.95,111694
Douglas,9/1/2020,Other,5.65,107804.83,111694
Douglas,9/1/2020,Usable MJ,56.53,878316.91,111694
Douglas,9/1/2021,Concentrate/Extract,28.92,594584.11,111694
Douglas,9/1/2021,Edible/Tincture,9.42,192436.12,111694
Douglas,9/1/2021,Industrial Hemp Commodity/Product,1.03,21619.39,111694
Douglas,9/1/2021,Inhalable Product with Non-Cannabis Additives,4,84055.68,111694
Douglas,9/1/2021,Other,4.27,87555.05,111694
Douglas,9/1/2021,Usable MJ,52.37,837645.71,111694
Grant,10/1/2018,Concentrate/Extract,34.72,18323.3,7226
Grant,10/1/2018,Edible/Tincture,8.89,5391.24,7226
Grant,10/1/2018,Industrial Hemp Commodity/Product,1.11,733.09,7226
Grant,10/1/2018,Other,11.63,7284.07,7226
Grant,10/1/2018,Usable MJ,43.64,27011.74,7226
Grant,10/1/2019,Concentrate/Extract,29.66,19825.93,7226
Grant,10/1/2019,Edible/Tincture,8.25,6125.67,7226
Grant,10/1/2019,Industrial Hemp Commodity/Product,1.62,1275,7226
Grant,10/1/2019,Other,8.21,5595.25,7226
Grant,10/1/2019,Usable MJ,52.25,34094.12,7226
Grant,10/1/2020,Concentrate/Extract,34.86,34434.78,7226
Grant,10/1/2020,Edible/Tincture,9.23,9283.24,7226
Grant,10/1/2020,Industrial Hemp,0.07,76,7226
Grant,10/1/2020,Industrial Hemp Commodity/Product,0.43,454.85,7226
Grant,10/1/2020,Other,3.7,3807.91,7226
Grant,10/1/2020,Usable MJ,51.7,46767.37,7226
Grant,10/1/2021,Concentrate/Extract,25.7,25074.01,7226
Grant,10/1/2021,Edible/Tincture,9.43,9200.11,7226
Grant,10/1/2021,Industrial Hemp,0.05,52.97,7226
Grant,10/1/2021,Industrial Hemp Commodity/Product,0.38,402.22,7226
Grant,10/1/2021,Inhalable Product with Non-Cannabis Additives,8.28,8179.99,7226
Grant,10/1/2021,Other,2.94,2976.3,7226
Grant,10/1/2021,Usable MJ,53.22,46649.42,7226
Grant,11/1/2018,Concentrate/Extract,36.11,18209.5,7226
Grant,11/1/2018,Edible/Tincture,8.26,5002.66,7226
Grant,11/1/2018,Industrial Hemp Commodity/Product,0.86,537.01,7226
Grant,11/1/2018,Other,14.45,8811.65,7226
Grant,11/1/2018,Usable MJ,40.32,23908.9,7226
Grant,11/1/2019,Concentrate/Extract,34.99,20873.26,7226
Grant,11/1/2019,Edible/Tincture,8.5,5795.99,7226
Grant,11/1/2019,Industrial Hemp Commodity/Product,1.58,1021.31,7226
Grant,11/1/2019,Other,1.24,831.69,7226
Grant,11/1/2019,Usable MJ,53.69,33328.66,7226
Grant,11/1/2020,Concentrate/Extract,32.01,23028.16,7226
Grant,11/1/2020,Edible/Tincture,10.16,7491.52,7226
Grant,11/1/2020,Industrial Hemp,0.16,124.49,7226
Grant,11/1/2020,Industrial Hemp Commodity/Product,0.22,171,7226
Grant,11/1/2020,Other,7.56,5433.21,7226
Grant,11/1/2020,Usable MJ,49.89,33923.57,7226
Grant,11/1/2021,Concentrate/Extract,27.28,23368.64,7226
Grant,11/1/2021,Edible/Tincture,11.17,8516.74,7226
Grant,11/1/2021,Industrial Hemp,0.02,21.43,7226
Grant,11/1/2021,Industrial Hemp Commodity/Product,0.56,506.17,7226
Grant,11/1/2021,Inhalable Product with Non-Cannabis Additives,7.86,6850.16,7226
Grant,11/1/2021,Other,3.39,2648.23,7226
Grant,11/1/2021,Usable MJ,49.72,39538.44,7226
Grant,1/1/2019,Concentrate/Extract,33.81,13699.89,7226
Grant,1/1/2019,Edible/Tincture,5.76,3056.44,7226
Grant,1/1/2019,Industrial Hemp Commodity/Product,0.72,344.43,7226
Grant,1/1/2019,Other,13.26,6736.47,7226
Grant,1/1/2019,Usable MJ,46.44,23547.52,7226
Grant,1/1/2020,Concentrate/Extract,32.1,21599.28,7226
Grant,1/1/2020,Edible/Tincture,8.12,5693.21,7226
Grant,1/1/2020,Industrial Hemp Commodity/Product,0.91,674.11,7226
Grant,1/1/2020,Other,6.36,4340.44,7226
Grant,1/1/2020,Usable MJ,52.51,35800.86,7226
Grant,1/1/2021,Concentrate/Extract,32.85,30247.44,7226
Grant,1/1/2021,Edible/Tincture,9.11,8695.55,7226
Grant,1/1/2021,Industrial Hemp,0.11,105.54,7226
Grant,1/1/2021,Industrial Hemp Commodity/Product,0.97,837.09,7226
Grant,1/1/2021,Other,8.24,7831.24,7226
Grant,1/1/2021,Usable MJ,48.72,42513.04,7226
Grant,1/1/2022,Concentrate/Extract,24.6,22410.83,7226
Grant,1/1/2022,Edible/Tincture,9.73,9005.76,7226
Grant,1/1/2022,Industrial Hemp,0.01,14.16,7226
Grant,1/1/2022,Industrial Hemp Commodity/Product,0.53,512.5,7226
Grant,1/1/2022,Inhalable Product with Non-Cannabis Additives,11.3,10874.91,7226
Grant,1/1/2022,Other,2.9,2438.16,7226
Grant,1/1/2022,Usable MJ,50.93,43632.22,7226
Grant,12/1/2018,Concentrate/Extract,38.75,15162.58,7226
Grant,12/1/2018,Edible/Tincture,6.83,3692.82,7226
Grant,12/1/2018,Industrial Hemp Commodity/Product,1.03,602.81,7226
Grant,12/1/2018,Other,11.54,5943.33,7226
Grant,12/1/2018,Usable MJ,41.84,22223.75,7226
Grant,12/1/2019,Concentrate/Extract,33.87,19703.76,7226
Grant,12/1/2019,Edible/Tincture,8.41,5431.02,7226
Grant,12/1/2019,Industrial Hemp Commodity/Product,1.31,919.25,7226
Grant,12/1/2019,Other,2.98,1887.14,7226
Grant,12/1/2019,Usable MJ,53.43,34544.55,7226
Grant,12/1/2020,Concentrate/Extract,35.08,30657.84,7226
Grant,12/1/2020,Edible/Tincture,9.12,8244.73,7226
Grant,12/1/2020,Industrial Hemp,0.05,47.63,7226
Grant,12/1/2020,Industrial Hemp Commodity/Product,0.71,662.66,7226
Grant,12/1/2020,Other,7.02,6246.87,7226
Grant,12/1/2020,Usable MJ,48.01,40174.26,7226
Grant,12/1/2021,Concentrate/Extract,25.9,22334.08,7226
Grant,12/1/2021,Edible/Tincture,11.12,9181.14,7226
Grant,12/1/2021,Industrial Hemp,0.03,29.39,7226
Grant,12/1/2021,Industrial Hemp Commodity/Product,0.35,328.75,7226
Grant,12/1/2021,Inhalable Product with Non-Cannabis Additives,10.01,8906.78,7226
Grant,12/1/2021,Other,3.45,2879.27,7226
Grant,12/1/2021,Usable MJ,49.13,38409.31,7226
Grant,2/1/2019,Concentrate/Extract,36.9,14263.14,7226
Grant,2/1/2019,Edible/Tincture,5.88,2582.51,7226
Grant,2/1/2019,Industrial Hemp Commodity/Product,0.89,493.82,7226
Grant,2/1/2019,Other,11.86,5671.9,7226
Grant,2/1/2019,Usable MJ,44.48,20677.21,7226
Grant,2/1/2020,Concentrate/Extract,31.84,21589.99,7226
Grant,2/1/2020,Edible/Tincture,9.31,6607.25,7226
Grant,2/1/2020,Industrial Hemp Commodity/Product,0.45,336.5,7226
Grant,2/1/2020,Other,6.18,4403.48,7226
Grant,2/1/2020,Usable MJ,52.23,35457.22,7226
Grant,2/1/2021,Concentrate/Extract,31.53,25445.97,7226
Grant,2/1/2021,Edible/Tincture,8.59,6814.93,7226
Grant,2/1/2021,Industrial Hemp,0.09,74.56,7226
Grant,2/1/2021,Industrial Hemp Commodity/Product,1,863.25,7226
Grant,2/1/2021,Other,7.49,6235.17,7226
Grant,2/1/2021,Usable MJ,51.3,38576.21,7226
Grant,2/1/2022,Concentrate/Extract,27.14,22066.84,7226
Grant,2/1/2022,Edible/Tincture,9.85,7992.62,7226
Grant,2/1/2022,Industrial Hemp,0.13,110.09,7226
Grant,2/1/2022,Industrial Hemp Commodity/Product,0.28,240,7226
Grant,2/1/2022,Inhalable Product with Non-Cannabis Additives,8.68,7009.17,7226
Grant,2/1/2022,Other,2.12,1630.91,7226
Grant,2/1/2022,Usable MJ,51.8,40380.66,7226
Grant,3/1/2019,Concentrate/Extract,36.44,19906.27,7226
Grant,3/1/2019,Edible/Tincture,6.83,4193.75,7226
Grant,3/1/2019,Industrial Hemp Commodity/Product,0.57,327.35,7226
Grant,3/1/2019,Other,10.97,6302.57,7226
Grant,3/1/2019,Usable MJ,45.18,26474.19,7226
Grant,3/1/2020,Concentrate/Extract,29.5,21660.05,7226
Grant,3/1/2020,Edible/Tincture,9.13,7323.92,7226
Grant,3/1/2020,Industrial Hemp Commodity/Product,0.57,479.42,7226
Grant,3/1/2020,Other,8.82,6727.2,7226
Grant,3/1/2020,Usable MJ,51.97,39029.97,7226
Grant,3/1/2021,Concentrate/Extract,31.94,34179.1,7226
Grant,3/1/2021,Edible/Tincture,7.42,8161.82,7226
Grant,3/1/2021,Industrial Hemp,0.06,64.04,7226
Grant,3/1/2021,Industrial Hemp Commodity/Product,0.96,1060.55,7226
Grant,3/1/2021,Other,6.59,7134.24,7226
Grant,3/1/2021,Usable MJ,53.04,53832.96,7226
Grant,3/1/2022,Concentrate/Extract,28.42,25159.09,7226
Grant,3/1/2022,Edible/Tincture,9.29,8062.72,7226
Grant,3/1/2022,Industrial Hemp,0.05,49.61,7226
Grant,3/1/2022,Industrial Hemp Commodity/Product,0.37,345.17,7226
Grant,3/1/2022,Inhalable Product with Non-Cannabis Additives,11.36,10071.91,7226
Grant,3/1/2022,Other,2.19,1905.22,7226
Grant,3/1/2022,Usable MJ,48.32,39890.18,7226
Grant,4/1/2019,Concentrate/Extract,28.21,14014.1,7226
Grant,4/1/2019,Edible/Tincture,8.64,5031.2,7226
Grant,4/1/2019,Industrial Hemp Commodity/Product,0.7,401.64,7226
Grant,4/1/2019,Other,17.04,9602.66,7226
Grant,4/1/2019,Usable MJ,45.42,26692.26,7226
