county,date,product,marketshare,sales
Curry,7/1/2020,Usable MJ,57.76,632853.19
Curry,7/1/2021,Concentrate/Extract,22.29,259249.67
Curry,7/1/2021,Edible/Tincture,12.03,141854.47
Curry,7/1/2021,Industrial Hemp Commodity/Product,2.04,24496.92
Curry,7/1/2021,Inhalable Product with Non-Cannabis Additives,4.1,48989.87
Curry,7/1/2021,Other,2.9,34535.27
Curry,7/1/2021,Usable MJ,56.64,542592.36
Curry,8/1/2017,Concentrate/Extract,24.44,162626.4
Curry,8/1/2017,Edible/Tincture,10.17,70726.82
Curry,8/1/2017,Other,2.11,15207.36
Curry,8/1/2017,Usable MJ,63.28,447541.53
Curry,8/1/2018,Concentrate/Extract,28.16,217383.5
Curry,8/1/2018,Edible/Tincture,9.68,81601.31
Curry,8/1/2018,Industrial Hemp Commodity/Product,2.4,21327.59
Curry,8/1/2018,Other,9.37,81335.91
Curry,8/1/2018,Usable MJ,50.39,434149.91
Curry,8/1/2019,Concentrate/Extract,20.65,160814.98
Curry,8/1/2019,Edible/Tincture,7.62,63262.93
Curry,8/1/2019,Industrial Hemp Commodity/Product,4.63,39968.24
Curry,8/1/2019,Other,9.19,78407.76
Curry,8/1/2019,Usable MJ,57.91,418230.98
Curry,8/1/2020,Concentrate/Extract,25.5,333514.58
Curry,8/1/2020,Edible/Tincture,9.83,129357.41
Curry,8/1/2020,Industrial Hemp Commodity/Product,1.99,26555.35
Curry,8/1/2020,Other,5.2,69493.96
Curry,8/1/2020,Usable MJ,57.48,628388.91
Curry,8/1/2021,Concentrate/Extract,22.15,240546.44
Curry,8/1/2021,Edible/Tincture,12.46,137250.48
Curry,8/1/2021,Industrial Hemp Commodity/Product,1.94,21834.16
Curry,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.98,44218.23
Curry,8/1/2021,Other,3,33690.71
Curry,8/1/2021,Usable MJ,56.47,502579.59
Curry,9/1/2017,Concentrate/Extract,26.47,158934.74
Curry,9/1/2017,Edible/Tincture,8.47,54856.19
Curry,9/1/2017,Other,1.85,11439.02
Curry,9/1/2017,Usable MJ,63.21,417295.79
Curry,9/1/2018,Concentrate/Extract,24.02,166643.02
Curry,9/1/2018,Edible/Tincture,9.29,71591.64
Curry,9/1/2018,Industrial Hemp Commodity/Product,2.55,20422.34
Curry,9/1/2018,Other,13.97,109559.15
Curry,9/1/2018,Usable MJ,50.17,387059.6
Curry,9/1/2019,Concentrate/Extract,18.46,115852.6
Curry,9/1/2019,Edible/Tincture,6.78,44801.55
Curry,9/1/2019,Industrial Hemp Commodity/Product,4.39,30455.7
Curry,9/1/2019,Other,7.42,51869.51
Curry,9/1/2019,Usable MJ,62.95,372321.45
Curry,9/1/2020,Concentrate/Extract,25.07,299805.61
Curry,9/1/2020,Edible/Tincture,9.81,116228.58
Curry,9/1/2020,Industrial Hemp Commodity/Product,1.87,22820.2
Curry,9/1/2020,Other,5.83,71372.71
Curry,9/1/2020,Usable MJ,57.42,577613.12
Curry,9/1/2021,Concentrate/Extract,22.9,227006.2
Curry,9/1/2021,Edible/Tincture,12.56,126316.42
Curry,9/1/2021,Industrial Hemp Commodity/Product,1.84,19108.89
Curry,9/1/2021,Inhalable Product with Non-Cannabis Additives,3.51,36384.51
Curry,9/1/2021,Other,2.61,26841.63
Curry,9/1/2021,Usable MJ,56.59,466260.12
Deschutes,10/1/2016,Concentrate/Extract,12.36,9588.78
Deschutes,10/1/2016,Edible/Tincture,8.56,6546.11
Deschutes,10/1/2016,Other,1.44,1087.4
Deschutes,10/1/2016,Usable MJ,77.65,56737.77
Deschutes,10/1/2017,Concentrate/Extract,28.8,660221.67
Deschutes,10/1/2017,Edible/Tincture,10.4,252387.35
Deschutes,10/1/2017,Other,2.04,47179.38
Deschutes,10/1/2017,Usable MJ,58.76,1433787.71
Deschutes,10/1/2018,Concentrate/Extract,28.82,786106.11
Deschutes,10/1/2018,Edible/Tincture,12.55,375202.04
Deschutes,10/1/2018,Industrial Hemp Commodity/Product,1.61,51572.24
Deschutes,10/1/2018,Other,9.42,280238.34
Deschutes,10/1/2018,Usable MJ,47.59,1432211.99
Deschutes,10/1/2019,Concentrate/Extract,27.42,908241.27
Deschutes,10/1/2019,Edible/Tincture,12.9,459870.8
Deschutes,10/1/2019,Industrial Hemp Commodity/Product,1.75,63552.34
Deschutes,10/1/2019,Other,5.08,180295.02
Deschutes,10/1/2019,Usable MJ,52.85,1564490.6
Deschutes,10/1/2020,Concentrate/Extract,27.17,1233612.66
Deschutes,10/1/2020,Edible/Tincture,12.9,593307.06
Deschutes,10/1/2020,Industrial Hemp,0.04,1690.75
Deschutes,10/1/2020,Industrial Hemp Commodity/Product,1.25,58747.96
Deschutes,10/1/2020,Other,6.13,284619.72
Deschutes,10/1/2020,Usable MJ,52.52,1961199.29
Deschutes,10/1/2021,Concentrate/Extract,25.08,1093461.59
Deschutes,10/1/2021,Edible/Tincture,14.78,660690.15
Deschutes,10/1/2021,Industrial Hemp,0.01,320.67
Deschutes,10/1/2021,Industrial Hemp Commodity/Product,1.05,47744.24
Deschutes,10/1/2021,Inhalable Product with Non-Cannabis Additives,3.81,175795.83
Deschutes,10/1/2021,Other,5.71,257060.29
Deschutes,10/1/2021,Usable MJ,49.56,1745647.25
Deschutes,11/1/2016,Concentrate/Extract,11.63,20733.89
Deschutes,11/1/2016,Edible/Tincture,7.44,13884.55
Deschutes,11/1/2016,Other,4.99,10104.31
Deschutes,11/1/2016,Usable MJ,75.94,158114.26
Deschutes,11/1/2017,Concentrate/Extract,30.89,616108.59
Deschutes,11/1/2017,Edible/Tincture,11.03,233917.1
Deschutes,11/1/2017,Other,2.12,41949.8
Deschutes,11/1/2017,Usable MJ,55.96,1206140.06
Deschutes,11/1/2018,Concentrate/Extract,27.79,707845.66
Deschutes,11/1/2018,Edible/Tincture,12.95,359342.97
Deschutes,11/1/2018,Industrial Hemp Commodity/Product,1.83,52847.41
Deschutes,11/1/2018,Other,11.46,321147.98
Deschutes,11/1/2018,Usable MJ,45.97,1283367.35
Deschutes,11/1/2019,Concentrate/Extract,28.5,874757.78
Deschutes,11/1/2019,Edible/Tincture,12.9,414291.77
Deschutes,11/1/2019,Industrial Hemp Commodity/Product,1.59,52548.97
Deschutes,11/1/2019,Other,3.83,122862.4
Deschutes,11/1/2019,Usable MJ,53.18,1420960.54
Deschutes,11/1/2020,Concentrate/Extract,27.28,1096817.51
Deschutes,11/1/2020,Edible/Tincture,13.43,543905.53
Deschutes,11/1/2020,Industrial Hemp,0.02,870.04
Deschutes,11/1/2020,Industrial Hemp Commodity/Product,1.24,51752.07
Deschutes,11/1/2020,Other,7.04,290283.6
Deschutes,11/1/2020,Usable MJ,50.99,1682899.29
Deschutes,11/1/2021,Concentrate/Extract,25.96,1049389.45
Deschutes,11/1/2021,Edible/Tincture,15.03,612671.82
Deschutes,11/1/2021,Industrial Hemp,0.01,334.2
Deschutes,11/1/2021,Industrial Hemp Commodity/Product,1.03,43012.61
Deschutes,11/1/2021,Inhalable Product with Non-Cannabis Additives,4.09,173410.55
Deschutes,11/1/2021,Other,5.68,237342.97
Deschutes,11/1/2021,Usable MJ,48.21,1566508.43
Deschutes,1/1/2017,Concentrate/Extract,23.59,302619.91
Deschutes,1/1/2017,Edible/Tincture,8.88,111340.63
Deschutes,1/1/2017,Other,2.55,36005.79
Deschutes,1/1/2017,Usable MJ,64.97,944460
Deschutes,1/1/2018,Concentrate/Extract,32.2,676994.96
Deschutes,1/1/2018,Edible/Tincture,11.02,242839.24
Deschutes,1/1/2018,Other,1.88,40480.89
Deschutes,1/1/2018,Usable MJ,54.9,1220933.6
Deschutes,1/1/2019,Concentrate/Extract,27.71,703275.96
Deschutes,1/1/2019,Edible/Tincture,12.16,340196.24
Deschutes,1/1/2019,Industrial Hemp Commodity/Product,1.75,51148.13
Deschutes,1/1/2019,Other,11.97,336342
Deschutes,1/1/2019,Usable MJ,46.41,1292116.62
Deschutes,1/1/2020,Concentrate/Extract,28.41,902990.97
Deschutes,1/1/2020,Edible/Tincture,12.55,406339.39
Deschutes,1/1/2020,Industrial Hemp Commodity/Product,1.42,47986.84
Deschutes,1/1/2020,Other,4.92,154841.04
Deschutes,1/1/2020,Usable MJ,52.7,1435758.38
Deschutes,1/1/2021,Concentrate/Extract,28.3,1267768.29
Deschutes,1/1/2021,Edible/Tincture,13.32,605157.47
Deschutes,1/1/2021,Industrial Hemp,0.02,954.06
Deschutes,1/1/2021,Industrial Hemp Commodity/Product,1.15,53828.41
Deschutes,1/1/2021,Other,6.78,315613.23
Deschutes,1/1/2021,Usable MJ,50.43,1890957.39
Deschutes,1/1/2022,Concentrate/Extract,25.79,1014862.43
Deschutes,1/1/2022,Edible/Tincture,15.3,618424.37
Deschutes,1/1/2022,Industrial Hemp,0.01,303
Deschutes,1/1/2022,Industrial Hemp Commodity/Product,1.07,44018.11
Deschutes,1/1/2022,Inhalable Product with Non-Cannabis Additives,4.23,174512.06
Deschutes,1/1/2022,Other,5.75,233950.31
Deschutes,1/1/2022,Usable MJ,47.84,1525807.22
Deschutes,12/1/2016,Concentrate/Extract,11.42,33762.35
Deschutes,12/1/2016,Edible/Tincture,4.74,17852.58
Deschutes,12/1/2016,Other,5.58,23428
Deschutes,12/1/2016,Usable MJ,78.27,324086.83
Deschutes,12/1/2017,Concentrate/Extract,31.79,696543.12
Deschutes,12/1/2017,Edible/Tincture,12.09,282348.84
Deschutes,12/1/2017,Other,2.19,48975.68
Deschutes,12/1/2017,Usable MJ,53.93,1263783.65
Deschutes,12/1/2018,Concentrate/Extract,27.56,748242.81
Deschutes,12/1/2018,Edible/Tincture,12.99,387630.87
Deschutes,12/1/2018,Industrial Hemp Commodity/Product,1.77,55597.75
Deschutes,12/1/2018,Other,12.38,370806.69
Deschutes,12/1/2018,Usable MJ,45.29,1334778.25
Deschutes,12/1/2019,Concentrate/Extract,28.29,935128.14
Deschutes,12/1/2019,Edible/Tincture,13.53,455761.81
Deschutes,12/1/2019,Industrial Hemp Commodity/Product,1.52,53165.55
Deschutes,12/1/2019,Other,4.76,160590.06
Deschutes,12/1/2019,Usable MJ,51.9,1470323.99
Deschutes,12/1/2020,Concentrate/Extract,27.18,1199932.85
Deschutes,12/1/2020,Edible/Tincture,13.91,622704.39
Deschutes,12/1/2020,Industrial Hemp,0.02,744.41
Deschutes,12/1/2020,Industrial Hemp Commodity/Product,1.24,57475.69
Deschutes,12/1/2020,Other,7.11,323184.56
Deschutes,12/1/2020,Usable MJ,50.54,1830374.12
Deschutes,12/1/2021,Concentrate/Extract,26.53,1112766.79
Deschutes,12/1/2021,Edible/Tincture,15.21,651438.74
Deschutes,12/1/2021,Industrial Hemp,0,118
Deschutes,12/1/2021,Industrial Hemp Commodity/Product,1.01,43878.06
Deschutes,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.22,187776.6
Deschutes,12/1/2021,Other,5.78,249427.71
Deschutes,12/1/2021,Usable MJ,47.24,1593898.57
Deschutes,2/1/2017,Concentrate/Extract,25.01,376860.93
Deschutes,2/1/2017,Edible/Tincture,9.34,143473.21
Deschutes,2/1/2017,Other,2.14,33356.04
Deschutes,2/1/2017,Usable MJ,63.5,1085327.64
Deschutes,2/1/2018,Concentrate/Extract,33.33,695998.55
Deschutes,2/1/2018,Edible/Tincture,11.54,252445.87
Deschutes,2/1/2018,Industrial Hemp Commodity/Product,0.01,325.23
Deschutes,2/1/2018,Other,2.21,41142.63
Deschutes,2/1/2018,Usable MJ,52.91,1164677.54
Deschutes,2/1/2019,Concentrate/Extract,27.7,687610.28
Deschutes,2/1/2019,Edible/Tincture,12.27,322442.01
Deschutes,2/1/2019,Industrial Hemp Commodity/Product,1.51,42019.43
Deschutes,2/1/2019,Other,11.52,307811.76
Deschutes,2/1/2019,Usable MJ,47,1232826.23
Deschutes,2/1/2020,Concentrate/Extract,28.39,915829.38
Deschutes,2/1/2020,Edible/Tincture,12.69,413130.98
Deschutes,2/1/2020,Industrial Hemp Commodity/Product,1.45,48985.18
Deschutes,2/1/2020,Other,5.31,171193.47
Deschutes,2/1/2020,Usable MJ,52.16,1416474.86
Deschutes,2/1/2021,Concentrate/Extract,27.57,1119335.31
Deschutes,2/1/2021,Edible/Tincture,13.49,556744.62
Deschutes,2/1/2021,Industrial Hemp,0.01,583.02
Deschutes,2/1/2021,Industrial Hemp Commodity/Product,1.19,50674.96
Deschutes,2/1/2021,Other,7.04,295182.86
Deschutes,2/1/2021,Usable MJ,50.7,1706784.59
Deschutes,2/1/2022,Concentrate/Extract,25.77,975451.37
Deschutes,2/1/2022,Edible/Tincture,15.26,590505.2
Deschutes,2/1/2022,Industrial Hemp,0.01,303.78
Deschutes,2/1/2022,Industrial Hemp Commodity/Product,1,39051.01
Deschutes,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.26,170423.61
Deschutes,2/1/2022,Other,6.2,240954.16
Deschutes,2/1/2022,Usable MJ,47.49,1449524.29
Deschutes,3/1/2017,Concentrate/Extract,25.56,454114.4
Deschutes,3/1/2017,Edible/Tincture,9.48,176898.54
Deschutes,3/1/2017,Other,2.06,36889.6
Deschutes,3/1/2017,Usable MJ,62.9,1281106.07
Deschutes,3/1/2018,Concentrate/Extract,33.99,850883.13
Deschutes,3/1/2018,Edible/Tincture,11.76,306101.71
Deschutes,3/1/2018,Industrial Hemp Commodity/Product,0.41,11269.34
Deschutes,3/1/2018,Other,2.64,56993.01
Deschutes,3/1/2018,Usable MJ,51.2,1349010.9
Deschutes,3/1/2019,Concentrate/Extract,29.62,860246.96
Deschutes,3/1/2019,Edible/Tincture,12.73,387636.64
Deschutes,3/1/2019,Industrial Hemp Commodity/Product,1.68,53774.25
Deschutes,3/1/2019,Other,10.28,318428.99
Deschutes,3/1/2019,Usable MJ,45.68,1390838.34
Deschutes,3/1/2020,Concentrate/Extract,26.48,1006536.5
Deschutes,3/1/2020,Edible/Tincture,13,494852.3
Deschutes,3/1/2020,Industrial Hemp Commodity/Product,1.34,52321.94
Deschutes,3/1/2020,Other,5.5,211314.34
Deschutes,3/1/2020,Usable MJ,53.68,1757527.46
Deschutes,3/1/2021,Concentrate/Extract,27.53,1333703.67
Deschutes,3/1/2021,Edible/Tincture,13.19,651828.59
Deschutes,3/1/2021,Industrial Hemp,0.01,603.36
Deschutes,3/1/2021,Industrial Hemp Commodity/Product,1.14,57281.51
Deschutes,3/1/2021,Other,7.77,388670.55
Deschutes,3/1/2021,Usable MJ,50.35,2004253.14
Deschutes,3/1/2022,Concentrate/Extract,26.06,1084436.26
Deschutes,3/1/2022,Edible/Tincture,15.11,638904.02
Deschutes,3/1/2022,Industrial Hemp,0.01,337.51
Deschutes,3/1/2022,Industrial Hemp Commodity/Product,1.08,46291.75
Deschutes,3/1/2022,Inhalable Product with Non-Cannabis Additives,4.35,190123.26
Deschutes,3/1/2022,Other,6.21,265767.08
Deschutes,3/1/2022,Usable MJ,47.19,1569790.88
Deschutes,4/1/2017,Concentrate/Extract,24.14,421404.36
Deschutes,4/1/2017,Edible/Tincture,10.2,196167.5
Deschutes,4/1/2017,Other,2.43,46193.97
Deschutes,4/1/2017,Usable MJ,63.23,1297594.22
Deschutes,4/1/2018,Concentrate/Extract,33.52,824971.33
Deschutes,4/1/2018,Edible/Tincture,11.94,306963.29
Deschutes,4/1/2018,Industrial Hemp Commodity/Product,0.87,24044.77
Deschutes,4/1/2018,Other,3.54,79125.63
Deschutes,4/1/2018,Usable MJ,50.13,1301731.89
Deschutes,4/1/2019,Concentrate/Extract,30.49,865610.78
Deschutes,4/1/2019,Edible/Tincture,12.46,373125.71
Deschutes,4/1/2019,Industrial Hemp Commodity/Product,1.66,52729.3
Deschutes,4/1/2019,Other,8.86,266632.65
Deschutes,4/1/2019,Usable MJ,46.53,1269437.6
Deschutes,4/1/2020,Concentrate/Extract,25.97,1007191.55
Deschutes,4/1/2020,Edible/Tincture,12.04,466764.71
Deschutes,4/1/2020,Industrial Hemp Commodity/Product,1.17,46563.93
Deschutes,4/1/2020,Other,6.63,263150.7
Deschutes,4/1/2020,Usable MJ,54.19,1821423.95
Deschutes,4/1/2021,Concentrate/Extract,26.86,1287371.3
Deschutes,4/1/2021,Edible/Tincture,13.58,661558.53
Deschutes,4/1/2021,Industrial Hemp,0.01,237.04
Deschutes,4/1/2021,Industrial Hemp Commodity/Product,1.08,54264.83
Deschutes,4/1/2021,Inhalable Product with Non-Cannabis Additives,1.83,92005.83
Deschutes,4/1/2021,Other,6.45,314650.53
Deschutes,4/1/2021,Usable MJ,50.2,1970367.69
Deschutes,4/1/2022,Concentrate/Extract,24.93,1035720.51
Deschutes,4/1/2022,Edible/Tincture,16.28,692882.99
Deschutes,4/1/2022,Industrial Hemp,0.01,255.9
Deschutes,4/1/2022,Industrial Hemp Commodity/Product,1,42778.33
Deschutes,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.25,188210.39
Deschutes,4/1/2022,Other,6.43,276009.16
Deschutes,4/1/2022,Usable MJ,47.09,1584282.7
Deschutes,5/1/2017,Concentrate/Extract,24.52,444287.54
Deschutes,5/1/2017,Edible/Tincture,10.24,209443.22
Deschutes,5/1/2017,Other,2.48,48257.71
Deschutes,5/1/2017,Usable MJ,62.75,1351339.09
Deschutes,5/1/2018,Concentrate/Extract,33.57,876544.59
Deschutes,5/1/2018,Edible/Tincture,12.02,329618.44
Deschutes,5/1/2018,Industrial Hemp Commodity/Product,1.23,35466.82
Deschutes,5/1/2018,Other,4.21,93625.56
Deschutes,5/1/2018,Usable MJ,48.97,1357522.6
Deschutes,5/1/2019,Concentrate/Extract,29.46,888779.07
Deschutes,5/1/2019,Edible/Tincture,12.02,388427.81
Deschutes,5/1/2019,Industrial Hemp Commodity/Product,1.77,59626.04
Deschutes,5/1/2019,Other,9.82,309062.09
Deschutes,5/1/2019,Usable MJ,46.93,1306288.33
Deschutes,5/1/2020,Concentrate/Extract,26.28,1151760.85
Deschutes,5/1/2020,Edible/Tincture,12.11,537390.68
Deschutes,5/1/2020,Industrial Hemp Commodity/Product,1.2,54226.07
Deschutes,5/1/2020,Other,6.49,292070.92
Deschutes,5/1/2020,Usable MJ,53.91,2006630.33
Deschutes,5/1/2021,Concentrate/Extract,26.18,1216325.84
Deschutes,5/1/2021,Edible/Tincture,13.71,651021.05
Deschutes,5/1/2021,Industrial Hemp,0.01,649.05
Deschutes,5/1/2021,Industrial Hemp Commodity/Product,1.08,53165.37
Deschutes,5/1/2021,Inhalable Product with Non-Cannabis Additives,3.1,151025.66
Deschutes,5/1/2021,Other,5.8,276257.25
Deschutes,5/1/2021,Usable MJ,50.11,1895316.75
Deschutes,6/1/2017,Concentrate/Extract,25.19,527657.66
Deschutes,6/1/2017,Edible/Tincture,10.56,238184.49
Deschutes,6/1/2017,Other,2.41,53034.31
Deschutes,6/1/2017,Usable MJ,61.85,1431676.56
Deschutes,6/1/2018,Concentrate/Extract,33.85,955494.9
Deschutes,6/1/2018,Edible/Tincture,12.31,368829.77
Deschutes,6/1/2018,Industrial Hemp Commodity/Product,1.52,48859.11
Deschutes,6/1/2018,Other,4.05,105192.94
Deschutes,6/1/2018,Usable MJ,48.28,1437902.82
Deschutes,6/1/2019,Concentrate/Extract,28.96,945141.37
Deschutes,6/1/2019,Edible/Tincture,12.34,428729.79
Deschutes,6/1/2019,Industrial Hemp Commodity/Product,1.63,59374.6
Deschutes,6/1/2019,Other,9.41,326379.32
Deschutes,6/1/2019,Usable MJ,47.67,1399082.63
Deschutes,6/1/2020,Concentrate/Extract,26.66,1178716.83
Deschutes,6/1/2020,Edible/Tincture,12.19,550713.48
Deschutes,6/1/2020,Industrial Hemp Commodity/Product,1.27,59107.63
Deschutes,6/1/2020,Other,5.74,262447.56
Deschutes,6/1/2020,Usable MJ,54.13,1997755.74
Deschutes,6/1/2021,Concentrate/Extract,25.41,1165337.03
Deschutes,6/1/2021,Edible/Tincture,13.83,652775.77
Deschutes,6/1/2021,Industrial Hemp,0.01,616.18
Deschutes,6/1/2021,Industrial Hemp Commodity/Product,1.1,53418.77
Deschutes,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.52,167469.56
Deschutes,6/1/2021,Other,5.68,268271.66
Deschutes,6/1/2021,Usable MJ,50.45,1841730.16
Deschutes,7/1/2017,Concentrate/Extract,25.44,595976.71
Deschutes,7/1/2017,Edible/Tincture,11.07,290938.93
Deschutes,7/1/2017,Other,2.49,59535.98
Deschutes,7/1/2017,Usable MJ,61.01,1600809.59
Deschutes,7/1/2018,Concentrate/Extract,33.62,1013646.02
Deschutes,7/1/2018,Edible/Tincture,12.98,423566.39
Deschutes,7/1/2018,Industrial Hemp Commodity/Product,1.53,52601.48
Deschutes,7/1/2018,Other,4.42,126008.77
Deschutes,7/1/2018,Usable MJ,47.45,1510030.03
Deschutes,7/1/2019,Concentrate/Extract,28.84,1018201.76
Deschutes,7/1/2019,Edible/Tincture,12.33,467029.86
Deschutes,7/1/2019,Industrial Hemp Commodity/Product,1.84,71769.39
Deschutes,7/1/2019,Other,9.01,339402.26
Deschutes,7/1/2019,Usable MJ,47.98,1488452.83
Deschutes,7/1/2020,Concentrate/Extract,25.77,1261936.58
Deschutes,7/1/2020,Edible/Tincture,12.54,620432.24
Deschutes,7/1/2020,Industrial Hemp,0.01,542.5
Deschutes,7/1/2020,Industrial Hemp Commodity/Product,1.27,64057.87
Deschutes,7/1/2020,Other,5.79,290320.69
Deschutes,7/1/2020,Usable MJ,54.62,2184788.3
Deschutes,7/1/2021,Concentrate/Extract,24.96,1197420.74
Deschutes,7/1/2021,Edible/Tincture,14.38,707651.61
Deschutes,7/1/2021,Industrial Hemp,0.01,456.27
Deschutes,7/1/2021,Industrial Hemp Commodity/Product,1.09,55028.21
Deschutes,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.12,156076.69
Deschutes,7/1/2021,Other,5.61,275746.56
Deschutes,7/1/2021,Usable MJ,50.82,1937557.89
Deschutes,8/1/2017,Concentrate/Extract,26.38,733950.79
Deschutes,8/1/2017,Edible/Tincture,11.43,352404.35
Deschutes,8/1/2017,Other,2.31,64764.13
Deschutes,8/1/2017,Usable MJ,59.88,1808496.71
Deschutes,8/1/2018,Concentrate/Extract,32.66,1008052.81
Deschutes,8/1/2018,Edible/Tincture,13,438386.21
Deschutes,8/1/2018,Industrial Hemp Commodity/Product,1.64,58116.72
Deschutes,8/1/2018,Other,5.46,175435.52
Deschutes,8/1/2018,Usable MJ,47.24,1557196.98
Deschutes,8/1/2019,Concentrate/Extract,28.21,1029875.31
Deschutes,8/1/2019,Edible/Tincture,12.15,481347.42
Deschutes,8/1/2019,Industrial Hemp Commodity/Product,1.91,78599.12
Deschutes,8/1/2019,Other,9.24,365026.62
Deschutes,8/1/2019,Usable MJ,48.48,1563881.45
Deschutes,8/1/2020,Concentrate/Extract,26.09,1254424.97
Deschutes,8/1/2020,Edible/Tincture,12.29,604595.66
Deschutes,8/1/2020,Industrial Hemp,0.02,1107.84
Deschutes,8/1/2020,Industrial Hemp Commodity/Product,1.25,62087.64
Deschutes,8/1/2020,Other,6.31,309474.09
Deschutes,8/1/2020,Usable MJ,54.03,2145736.72
Deschutes,8/1/2021,Concentrate/Extract,25.37,1194525.81
Deschutes,8/1/2021,Edible/Tincture,14.5,701894.74
Deschutes,8/1/2021,Industrial Hemp,0.01,463.76
Deschutes,8/1/2021,Industrial Hemp Commodity/Product,1.06,52025.52
Deschutes,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.47,170946.12
Deschutes,8/1/2021,Other,5.28,256124.23
Deschutes,8/1/2021,Usable MJ,50.32,1898373.08
Deschutes,9/1/2017,Concentrate/Extract,27.25,637822.23
Deschutes,9/1/2017,Edible/Tincture,10.17,270830.7
Deschutes,9/1/2017,Other,1.94,48596.5
Deschutes,9/1/2017,Usable MJ,60.64,1602688.36
Deschutes,9/1/2018,Concentrate/Extract,29.61,841800.28
Deschutes,9/1/2018,Edible/Tincture,12.39,386767
Deschutes,9/1/2018,Industrial Hemp Commodity/Product,1.6,53194.01
Deschutes,9/1/2018,Other,8.22,251642.55
Deschutes,9/1/2018,Usable MJ,48.2,1497582.99
Deschutes,9/1/2019,Concentrate/Extract,25.47,817004.52
Deschutes,9/1/2019,Edible/Tincture,12.77,452629.74
Deschutes,9/1/2019,Industrial Hemp Commodity/Product,1.78,64664.86
Deschutes,9/1/2019,Other,7.78,277077.65
Deschutes,9/1/2019,Usable MJ,52.2,1514604.78
Deschutes,9/1/2020,Concentrate/Extract,25.93,1176741.45
Deschutes,9/1/2020,Edible/Tincture,12.15,557736.68
Deschutes,9/1/2020,Industrial Hemp,0.03,1199.59
Deschutes,9/1/2020,Industrial Hemp Commodity/Product,1.24,58415.8
Deschutes,9/1/2020,Other,6.55,303991.1
Deschutes,9/1/2020,Usable MJ,54.11,2026159.33
Deschutes,9/1/2021,Concentrate/Extract,24.57,1092022.79
Deschutes,9/1/2021,Edible/Tincture,14.47,662536.18
Deschutes,9/1/2021,Industrial Hemp,0,198.31
Deschutes,9/1/2021,Industrial Hemp Commodity/Product,1.1,51050.41
Deschutes,9/1/2021,Inhalable Product with Non-Cannabis Additives,3.72,174342.33
Deschutes,9/1/2021,Other,5.97,273203.06
Deschutes,9/1/2021,Usable MJ,50.16,1806508.94
Douglas,10/1/2017,Concentrate/Extract,30.86,139348.49
Douglas,10/1/2017,Edible/Tincture,7.26,36738.48
Douglas,10/1/2017,Other,1.46,7138.86
Douglas,10/1/2017,Usable MJ,60.42,327691.42
Douglas,10/1/2018,Concentrate/Extract,34.54,238345.78
Douglas,10/1/2018,Edible/Tincture,7.93,61609.52
Douglas,10/1/2018,Industrial Hemp Commodity/Product,2.76,23322.11
Douglas,10/1/2018,Other,7.44,50711.79
Douglas,10/1/2018,Usable MJ,47.33,388073.25
Douglas,10/1/2019,Concentrate/Extract,33.13,346879.69
Douglas,10/1/2019,Edible/Tincture,8.17,90116.88
Douglas,10/1/2019,Industrial Hemp Commodity/Product,2.01,22988.97
Douglas,10/1/2019,Other,6.47,70586.01
Douglas,10/1/2019,Usable MJ,50.22,478380.4
Douglas,10/1/2020,Concentrate/Extract,32.36,551599.15
Douglas,10/1/2020,Edible/Tincture,8.54,148758.29
Douglas,10/1/2020,Industrial Hemp Commodity/Product,1.1,19900.73
Douglas,10/1/2020,Other,6.46,112993.86
Douglas,10/1/2020,Usable MJ,51.54,720350.77
Douglas,10/1/2021,Concentrate/Extract,31.79,584848.38
Douglas,10/1/2021,Edible/Tincture,10.25,190141.99
Douglas,10/1/2021,Industrial Hemp Commodity/Product,1.02,19352.96
Douglas,10/1/2021,Inhalable Product with Non-Cannabis Additives,4.52,85328.52
Douglas,10/1/2021,Other,4.85,88694.85
Douglas,10/1/2021,Usable MJ,47.57,679049.59
Douglas,11/1/2016,Concentrate/Extract,29.59,30604.47
Douglas,11/1/2016,Edible/Tincture,4.24,4387.92
Douglas,11/1/2016,Other,0.17,172
Douglas,11/1/2016,Usable MJ,66,68258.38
